Date and Time,LW,SM,T,RH,DP,Class
21-04-2022 12:30,Dry,41.4,34.9,15.1,4.5,Diseased
09-04-2021 13:30,Dry,31.9,36.2,17.6,7.8,Healthy
09-04-2021 14:00,Dry,31.3,37.7,25,14.3,Healthy
09-04-2021 14:30,Dry,30.2,38.3,26.6,15.8,Healthy
09-04-2021 15:00,Dry,29.7,37.9,24.7,14.3,Healthy
09-04-2021 15:30,Dry,29.3,37.3,23.3,12.9,Healthy
09-04-2021 16:00,Dry,28.8,36.1,21.7,10.8,Healthy
09-04-2021 16:30,Dry,28,35.5,20.9,9.8,Healthy
09-04-2021 17:00,Dry,27.1,34.7,18.5,7.3,Healthy
09-04-2021 17:30,Dry,27.5,33.4,19.1,6.7,Healthy
09-04-2021 18:00,Dry,27.1,32.2,19,5.6,Healthy
09-04-2021 18:30,Dry,26.6,30.7,21.5,6.2,Healthy
09-04-2021 19:00,Dry,26.2,29.1,24.2,6.6,Healthy
09-04-2021 19:30,Dry,24.9,27.8,26.7,6.9,Healthy
09-04-2021 20:00,Dry,25.8,26.7,28.7,7,Healthy
09-04-2021 20:30,Dry,25.3,25.9,30.8,7.4,Healthy
09-04-2021 21:00,Dry,24.9,25.3,32.4,7.6,Healthy
09-04-2021 21:30,Dry,24.4,24.8,33.8,7.8,Healthy
09-04-2021 22:00,Dry,24,24.5,34.4,7.8,Healthy
09-04-2021 22:30,Dry,24,24,36.2,8.1,Healthy
09-04-2021 23:00,Dry,23.6,23.8,35.7,7.7,Healthy
09-04-2021 23:30,Dry,24,24,31.6,6.1,Healthy
10-04-2021 00:00,Dry,23.6,24.6,30.1,5.9,Healthy
10-04-2021 00:30,Dry,23.1,24.9,29.2,5.7,Healthy
10-04-2021 01:00,Dry,23.1,24.9,28.3,5.3,Healthy
10-04-2021 01:30,Dry,22.7,24.8,28.2,5.1,Healthy
10-04-2021 02:00,Dry,23.1,24.7,27.7,4.8,Healthy
10-04-2021 02:30,Dry,22.3,24.6,27.2,4.5,Healthy
10-04-2021 03:00,Dry,22.7,24.4,27.3,4.3,Healthy
10-04-2021 03:30,Dry,21.8,24.3,27.7,4.5,Healthy
10-04-2021 04:00,Dry,22.3,24.1,28.7,4.8,Healthy
10-04-2021 04:30,Dry,21.8,23.8,31.8,6,Healthy
10-04-2021 05:00,Dry,21.4,23,33.3,6,Healthy
10-04-2021 05:30,Dry,20.5,22.3,35.9,6.5,Healthy
10-04-2021 06:00,Dry,20.5,21.6,38.5,6.9,Healthy
10-04-2021 06:30,Dry,20.5,21.3,40.9,7.5,Healthy
10-04-2021 07:00,Dry,20.5,21.7,42.9,8.5,Healthy
10-04-2021 07:30,Dry,20.5,23.5,43,10.2,Healthy
10-04-2021 08:00,Dry,20.5,26.2,41.2,12,Healthy
10-04-2021 08:30,Dry,20.1,28.9,32.4,10.7,Healthy
10-04-2021 09:00,Dry,20.5,31.6,25.2,9.3,Healthy
10-04-2021 09:30,Dry,20.1,33.6,24.5,10.6,Healthy
10-04-2021 10:00,Dry,20.1,35.4,24.6,12.1,Healthy
10-04-2021 10:30,Dry,20.1,36.9,23.5,12.7,Healthy
10-04-2021 11:00,Dry,20.1,38,21.4,12.2,Healthy
10-04-2021 11:30,Dry,19.6,38.5,20.6,12,Healthy
10-04-2021 12:00,Dry,19.2,38.6,21.6,12.8,Healthy
10-04-2021 12:30,Dry,19.2,38.5,21.2,12.4,Healthy
10-04-2021 13:00,Dry,18.7,38.3,20.6,11.8,Healthy
10-04-2021 13:30,Dry,18.3,38.4,25.1,15,Healthy
10-04-2021 14:00,Dry,17.9,38.5,25.1,15,Healthy
10-04-2021 14:30,Dry,17.4,38.4,25.6,15.3,Healthy
10-04-2021 15:00,Dry,17,37.9,24.7,14.3,Healthy
10-04-2021 15:30,Dry,17,37.4,24.1,13.5,Healthy
10-04-2021 16:00,Dry,16.6,36.8,22.7,12.1,Healthy
10-04-2021 16:30,Dry,16.2,36,20.6,9.9,Healthy
10-04-2021 17:00,Dry,15.9,35.1,21,9.5,Healthy
10-04-2021 17:30,Dry,15.6,34,20.7,8.4,Healthy
10-04-2021 18:00,Dry,15.6,32.8,19.1,6.2,Healthy
10-04-2021 18:30,Dry,15.2,31.4,21.1,6.5,Healthy
10-04-2021 19:00,Dry,14.9,29.9,23.5,6.8,Healthy
10-04-2021 19:30,Dry,14.9,28.3,26,7,Healthy
10-04-2021 20:00,Dry,14.6,27.2,28,7.1,Healthy
10-04-2021 20:30,Dry,14.2,26.4,30.1,7.5,Healthy
10-04-2021 21:00,Dry,13.9,25.7,31.8,7.7,Healthy
10-04-2021 21:30,Dry,13.6,25.3,33.4,8,Healthy
10-04-2021 22:00,Dry,13.6,24.8,35.1,8.3,Healthy
10-04-2021 22:30,Dry,13.6,24.4,36.2,8.4,Healthy
10-04-2021 23:00,Dry,13.2,24,38.2,8.9,Healthy
10-04-2021 23:30,Dry,12.9,23.7,38.5,8.7,Healthy
11-04-2021 00:00,Dry,12.9,23.6,38.5,8.6,Healthy
11-04-2021 00:30,Dry,13.2,23.8,33.2,6.6,Healthy
11-04-2021 01:00,Dry,13.6,24.5,31.6,6.5,Healthy
11-04-2021 01:30,Dry,13.6,24.8,30.5,6.3,Healthy
11-04-2021 02:00,Dry,12.6,24.8,29.8,5.9,Healthy
11-04-2021 02:30,Dry,12.6,24.8,29.1,5.6,Healthy
11-04-2021 03:00,Dry,12.6,24.8,29.5,5.8,Healthy
11-04-2021 03:30,Dry,12.6,24.6,30,5.9,Healthy
11-04-2021 04:00,Dry,12.6,24.4,30.5,5.9,Healthy
11-04-2021 04:30,Dry,12.2,24.3,31.4,6.3,Healthy
11-04-2021 05:00,Dry,12.6,24,34.1,7.2,Healthy
11-04-2021 05:30,Dry,12.2,23.6,35.8,7.6,Healthy
11-04-2021 06:00,Dry,11.9,22.9,37.7,7.7,Healthy
11-04-2021 06:30,Dry,11.9,22.3,41,8.4,Healthy
11-04-2021 07:00,Dry,11.9,22.5,43.7,9.5,Healthy
11-04-2021 07:30,Dry,11.9,24.1,44.8,11.4,Healthy
11-04-2021 08:00,Dry,11.9,26.9,40.3,12.3,Healthy
11-04-2021 08:30,Dry,12.2,29.7,32.1,11.3,Healthy
11-04-2021 09:00,Dry,12.2,32.3,26,10.3,Healthy
11-04-2021 09:30,Dry,12.2,34.5,24.1,11.1,Healthy
11-04-2021 10:00,Dry,12.2,36.2,23.5,12.1,Healthy
11-04-2021 10:30,Dry,12.6,37.7,23,13,Healthy
11-04-2021 11:00,Dry,12.6,38.7,21.9,13.1,Healthy
11-04-2021 11:30,Dry,12.6,39.3,20.7,12.7,Healthy
11-04-2021 12:00,Dry,12.2,39.6,20.6,12.9,Healthy
11-04-2021 12:30,Dry,11.9,39.7,20,12.5,Healthy
11-04-2021 13:00,Dry,11.9,40,20.4,13.1,Healthy
11-04-2021 13:30,Dry,11.6,40.4,21.7,14.4,Healthy
11-04-2021 14:00,Dry,11.2,40.6,22.4,15,Healthy
11-04-2021 14:30,Dry,10.9,40.4,22.5,14.9,Healthy
11-04-2021 15:00,Dry,11.2,39.8,21.4,13.7,Healthy
11-04-2021 15:30,Dry,10.6,39.1,20,12,Healthy
11-04-2021 16:00,Dry,10.9,38.3,18.4,10.1,Healthy
11-04-2021 16:30,Dry,10.6,37.3,18.6,9.5,Healthy
11-04-2021 17:00,Dry,10.2,36.3,18.4,8.5,Healthy
11-04-2021 17:30,Dry,9.9,35.2,17.7,7.1,Healthy
11-04-2021 18:00,Dry,9.2,34,18.5,6.7,Healthy
11-04-2021 18:30,Dry,9.6,32.4,21.2,7.4,Healthy
11-04-2021 19:00,Dry,9.6,30.7,23.7,7.6,Healthy
11-04-2021 19:30,Dry,9.2,29.4,26.1,7.9,Healthy
11-04-2021 20:00,Dry,8.6,28.3,28.2,8.1,Healthy
11-04-2021 20:30,Dry,8.6,27.5,30.2,8.5,Healthy
11-04-2021 21:00,Dry,8.2,26.9,31.9,8.8,Healthy
11-04-2021 21:30,Dry,8.2,26.2,34.3,9.2,Healthy
11-04-2021 22:00,Dry,7.9,25.8,35.7,9.5,Healthy
11-04-2021 22:30,Dry,7.9,25.5,36.3,9.5,Healthy
11-04-2021 23:00,Dry,7.6,25.2,37.7,9.7,Healthy
11-04-2021 23:30,Dry,7.6,25,37.1,9.3,Healthy
12-04-2021 00:00,Dry,7.4,25,37.3,9.4,Healthy
12-04-2021 00:30,Dry,7.4,25,37.1,9.3,Healthy
12-04-2021 01:00,Dry,7.4,24.8,37.3,9.2,Healthy
12-04-2021 01:30,Dry,7.3,24.5,37.3,9,Healthy
12-04-2021 02:00,Dry,7.3,24.4,38.3,9.3,Healthy
12-04-2021 02:30,Dry,7.4,24.2,38.4,9.1,Healthy
12-04-2021 03:00,Dry,7.3,23.8,39.8,9.3,Healthy
12-04-2021 03:30,Dry,7.2,23.4,41.7,9.6,Healthy
12-04-2021 04:00,Dry,7.1,23.1,43.3,9.9,Healthy
12-04-2021 04:30,Dry,7.1,22.7,44.2,9.9,Healthy
12-04-2021 05:00,Dry,6.9,22.5,44.8,9.9,Healthy
12-04-2021 05:30,Dry,7.1,22.3,45.7,10,Healthy
12-04-2021 06:00,Dry,6.8,22.2,46.4,10.2,Healthy
12-04-2021 06:30,Dry,6.9,22.1,47.5,10.4,Healthy
12-04-2021 07:00,Dry,6.7,22.5,48.9,11.2,Healthy
12-04-2021 07:30,Dry,6.9,23.7,47,11.7,Healthy
12-04-2021 08:00,Dry,6.9,25.8,42,11.9,Healthy
12-04-2021 08:30,Dry,7.1,28.2,34.9,11.2,Healthy
12-04-2021 09:00,Dry,7.2,30.8,29.1,10.8,Healthy
12-04-2021 09:30,Dry,7.2,33.2,26.1,11.2,Healthy
12-04-2021 10:00,Dry,7.2,35.4,24.7,12.2,Healthy
12-04-2021 10:30,Wet,39.6,30.9,40.9,16.1,Healthy
12-04-2021 11:00,Dry,35.5,31.4,36.9,14.9,Healthy
12-04-2021 11:30,Dry,33.7,34.6,30.2,14.6,Healthy
12-04-2021 12:00,Dry,33.1,36.9,27.8,15.3,Healthy
12-04-2021 12:30,Dry,32.5,38.4,26.3,15.7,Healthy
12-04-2021 13:00,Dry,31.9,39.2,26.2,16.3,Healthy
12-04-2021 13:30,Dry,31.3,39.6,26,16.5,Healthy
12-04-2021 14:00,Dry,30.7,39.8,26.3,16.9,Healthy
12-04-2021 14:30,Dry,30.2,39.6,25.2,16,Healthy
12-04-2021 15:00,Dry,29.7,39,25.1,15.5,Healthy
12-04-2021 15:30,Dry,29.3,38.3,23.6,13.9,Healthy
12-04-2021 16:00,Dry,28.8,37.5,22.4,12.5,Healthy
12-04-2021 16:30,Dry,28.4,36.7,20.1,10.2,Healthy
12-04-2021 17:00,Dry,27.5,35.8,20.7,9.9,Healthy
12-04-2021 17:30,Dry,27.1,34.7,24,11.2,Healthy
12-04-2021 18:00,Dry,27.1,33.4,23.7,9.9,Healthy
12-04-2021 18:30,Dry,27.1,32.2,26.2,10.4,Healthy
12-04-2021 19:00,Dry,26.6,30.8,27.6,10,Healthy
12-04-2021 19:30,Dry,26.2,29.4,30.2,10.1,Healthy
12-04-2021 20:00,Dry,25.8,28.5,30.1,9.3,Healthy
12-04-2021 20:30,Dry,25.8,28.4,31.3,9.8,Healthy
12-04-2021 21:00,Dry,25.3,28,33.4,10.4,Healthy
12-04-2021 21:30,Dry,24.9,27.5,34.4,10.4,Healthy
12-04-2021 22:00,Dry,24.9,27.5,32.9,9.7,Healthy
12-04-2021 22:30,Dry,24.9,27.6,33.7,10.2,Healthy
12-04-2021 23:00,Dry,24,27.5,33.7,10.1,Healthy
12-04-2021 23:30,Dry,24.4,27.3,34.8,10.4,Healthy
13-04-2021 00:00,Dry,24.4,26.9,36.4,10.7,Healthy
13-04-2021 00:30,Dry,24,26.3,37.3,10.6,Healthy
13-04-2021 01:00,Dry,24,25.7,39.3,10.8,Healthy
13-04-2021 01:30,Dry,23.6,25.2,40.4,10.8,Healthy
13-04-2021 02:00,Dry,23.6,25,40.4,10.6,Healthy
13-04-2021 02:30,Dry,23.1,25,41,10.8,Healthy
13-04-2021 03:00,Dry,23.1,24.6,41.7,10.7,Healthy
13-04-2021 03:30,Dry,22.7,24.3,43.5,11.1,Healthy
13-04-2021 04:00,Dry,22.3,23.8,44.9,11.1,Healthy
13-04-2021 04:30,Dry,22.3,23.5,46.1,11.2,Healthy
13-04-2021 05:00,Dry,21.4,23.2,48.3,11.7,Healthy
13-04-2021 05:30,Dry,21.4,22.9,49.4,11.7,Healthy
13-04-2021 06:00,Dry,21.4,22.7,50.1,11.8,Healthy
13-04-2021 06:30,Dry,20.9,22.6,51.8,12.2,Healthy
13-04-2021 07:00,Dry,20.9,22.9,54,13.1,Healthy
13-04-2021 07:30,Dry,21.4,24.2,53,14,Healthy
13-04-2021 08:00,Dry,21.4,26.3,45.9,13.7,Healthy
13-04-2021 08:30,Dry,20.9,28.7,36.7,12.4,Healthy
13-04-2021 09:00,Dry,21.4,31.2,32.1,12.6,Healthy
13-04-2021 09:30,Dry,20.9,33.3,28.8,12.7,Healthy
13-04-2021 10:00,Dry,20.9,35.1,27.5,13.6,Healthy
13-04-2021 10:30,Dry,21.8,36.5,27.8,14.9,Healthy
13-04-2021 11:00,Dry,20.9,37.8,26.1,15.1,Healthy
13-04-2021 11:30,Dry,20.9,38.4,24.3,14.5,Healthy
13-04-2021 12:00,Dry,20.5,39,24.1,14.8,Healthy
13-04-2021 12:30,Dry,20.5,39.4,23.8,15,Healthy
13-04-2021 13:00,Dry,20.1,39.7,25.3,16.2,Healthy
13-04-2021 13:30,Dry,20.1,40.2,24.1,15.8,Healthy
13-04-2021 14:00,Dry,19.6,40.3,25.8,17,Healthy
13-04-2021 14:30,Dry,19.2,40,24.8,16.1,Healthy
13-04-2021 15:00,Dry,19.6,39.6,24.5,15.6,Healthy
13-04-2021 15:30,Dry,19.2,39,23.6,14.5,Healthy
13-04-2021 16:00,Dry,18.7,38.3,22.4,13.1,Healthy
13-04-2021 16:30,Dry,18.3,37.4,21.6,11.8,Healthy
13-04-2021 17:00,Dry,18.3,36.5,21.2,10.8,Healthy
13-04-2021 17:30,Dry,17.9,35.6,21.1,10,Healthy
13-04-2021 18:00,Dry,17,34.5,20.4,8.6,Healthy
13-04-2021 18:30,Dry,17.4,33.3,22.9,9.3,Healthy
13-04-2021 19:00,Dry,17.4,32,25,9.5,Healthy
13-04-2021 19:30,Dry,17.4,30.6,28,10,Healthy
13-04-2021 20:00,Dry,17.4,29.4,30.3,10.2,Healthy
13-04-2021 20:30,Dry,16.6,28.6,32.4,10.5,Healthy
13-04-2021 21:00,Dry,16.2,27.9,34.2,10.7,Healthy
13-04-2021 21:30,Dry,16.2,27.4,35.9,11,Healthy
13-04-2021 22:00,Dry,15.9,26.9,37.1,11,Healthy
13-04-2021 22:30,Dry,15.9,26.4,38.1,11,Healthy
13-04-2021 23:00,Dry,15.9,26.2,38.9,11.1,Healthy
13-04-2021 23:30,Dry,15.9,26.1,36.6,10.1,Healthy
14-04-2021 00:00,Dry,15.6,26.5,33.7,9.2,Healthy
14-04-2021 00:30,Dry,15.6,26.9,33.3,9.4,Healthy
14-04-2021 01:00,Dry,15.6,26.8,33.2,9.3,Healthy
14-04-2021 01:30,Dry,15.2,26.6,33.7,9.3,Healthy
14-04-2021 02:00,Dry,15.2,26.4,34.3,9.4,Healthy
14-04-2021 02:30,Dry,15.2,26.2,34.7,9.4,Healthy
14-04-2021 03:00,Dry,15.2,26.2,34.8,9.4,Healthy
14-04-2021 03:30,Dry,15.2,26.2,34.8,9.4,Healthy
14-04-2021 04:00,Dry,15.2,26.2,35.2,9.6,Healthy
14-04-2021 04:30,Dry,14.9,26.1,35.4,9.6,Healthy
14-04-2021 05:00,Dry,14.9,26,35.9,9.7,Healthy
14-04-2021 05:30,Dry,14.9,25.9,36.2,9.8,Healthy
14-04-2021 06:00,Dry,14.9,25.6,38.7,10.5,Healthy
14-04-2021 06:30,Dry,14.6,25,42.4,11.3,Healthy
14-04-2021 07:00,Dry,14.6,25,45.4,12.4,Healthy
14-04-2021 07:30,Dry,14.6,26.2,46.1,13.7,Healthy
14-04-2021 08:00,Dry,14.6,28.4,38.8,13,Healthy
14-04-2021 08:30,Dry,14.9,30.8,32.4,12.4,Healthy
14-04-2021 09:00,Dry,14.9,32.9,28.6,12.3,Healthy
14-04-2021 09:30,Dry,14.6,35.1,27.1,13.4,Healthy
14-04-2021 10:00,Dry,15.2,36.9,26,14.2,Healthy
14-04-2021 10:30,Dry,14.9,38.4,23.6,14,Healthy
14-04-2021 11:00,Dry,14.9,39.6,23.8,15.1,Healthy
14-04-2021 11:30,Dry,14.9,40.3,22.5,14.8,Healthy
14-04-2021 12:00,Dry,14.9,40.7,21.9,14.8,Healthy
14-04-2021 12:30,Dry,14.6,41.1,21.5,14.8,Healthy
14-04-2021 13:00,Dry,14.6,41.4,21.4,15,Healthy
14-04-2021 13:30,Dry,14.6,41.8,23.1,16.5,Healthy
14-04-2021 14:00,Dry,14.2,42,23.8,17.1,Healthy
14-04-2021 14:30,Dry,13.9,41.9,23.3,16.7,Healthy
14-04-2021 15:00,Dry,13.9,41.3,22.2,15.5,Healthy
14-04-2021 15:30,Dry,13.9,40.4,20.7,13.6,Healthy
14-04-2021 16:00,Dry,13.2,39.6,18.5,11.3,Healthy
14-04-2021 16:30,Dry,12.9,38.1,16.5,8.4,Healthy
14-04-2021 17:00,Dry,12.9,36.6,17.7,8.2,Healthy
14-04-2021 17:30,Dry,12.2,35.7,19.1,8.6,Healthy
14-04-2021 18:00,Dry,11.9,35.2,19.2,8.2,Healthy
14-04-2021 18:30,Dry,11.6,34.1,20.1,8,Healthy
14-04-2021 19:00,Dry,11.6,32.7,23.1,8.9,Healthy
14-04-2021 19:30,Dry,11.2,31.4,23.5,8.1,Healthy
14-04-2021 20:00,Dry,10.9,30.7,26.1,9,Healthy
14-04-2021 20:30,Dry,10.9,29.9,28.1,9.5,Healthy
14-04-2021 21:00,Dry,10.6,29.1,28.8,9.1,Healthy
14-04-2021 21:30,Dry,10.2,28.7,29,8.9,Healthy
14-04-2021 22:00,Dry,10.2,28.4,29.7,9,Healthy
14-04-2021 22:30,Dry,9.9,27.9,30.8,9.1,Healthy
14-04-2021 23:00,Dry,9.6,27.4,32.1,9.3,Healthy
14-04-2021 23:30,Dry,9.9,26.9,33.6,9.5,Healthy
15-04-2021 00:00,Dry,9.6,26.3,35.9,10,Healthy
15-04-2021 00:30,Dry,9.6,26,36.7,10.1,Healthy
15-04-2021 01:00,Dry,8.9,25.7,37.8,10.2,Healthy
15-04-2021 01:30,Dry,9.2,25.5,38.2,10.2,Healthy
15-04-2021 02:00,Dry,8.9,25.3,38.5,10.2,Healthy
15-04-2021 02:30,Dry,8.9,25.1,39.5,10.4,Healthy
15-04-2021 03:00,Dry,8.9,24.9,40.3,10.5,Healthy
15-04-2021 03:30,Dry,8.6,24.6,40.3,10.2,Healthy
15-04-2021 04:00,Dry,8.6,24.7,41,10.6,Healthy
15-04-2021 04:30,Dry,8.6,24.5,41.5,10.6,Healthy
15-04-2021 05:00,Dry,8.6,24.3,41.8,10.5,Healthy
15-04-2021 05:30,Dry,7.9,24,43.3,10.7,Healthy
15-04-2021 06:00,Dry,7.9,23.9,42,10.2,Healthy
15-04-2021 06:30,Dry,7.9,23.9,42.5,10.4,Healthy
15-04-2021 07:00,Dry,7.9,24.4,43,11,Healthy
15-04-2021 07:30,Dry,7.9,25.7,39.3,10.8,Healthy
15-04-2021 08:00,Dry,7.6,28,34.2,10.8,Healthy
15-04-2021 08:30,Dry,8.2,30.7,27.8,10,Healthy
15-04-2021 09:00,Dry,8.2,33,24.1,9.8,Healthy
15-04-2021 09:30,Dry,8.2,35.2,21.7,10.1,Healthy
15-04-2021 10:00,Dry,8.6,36.9,20.6,10.7,Healthy
15-04-2021 10:30,Dry,8.9,38.7,21,12.5,Healthy
15-04-2021 11:00,Moist,43.1,33.4,33.2,15,Healthy
15-04-2021 11:30,Dry,39.6,33.3,37.1,16.7,Healthy
15-04-2021 12:00,Dry,36.6,35.4,33.1,16.7,Healthy
15-04-2021 12:30,Dry,36.6,37.7,30.3,17.3,Healthy
15-04-2021 13:00,Dry,36.6,39.4,28.1,17.6,Healthy
15-04-2021 13:30,Dry,36.1,40.2,26.8,17.5,Healthy
15-04-2021 14:00,Dry,34.9,40.4,25.3,16.8,Healthy
15-04-2021 14:30,Dry,34.3,40.3,24.6,16.2,Healthy
15-04-2021 15:00,Dry,34.3,39.7,24.3,15.5,Healthy
15-04-2021 15:30,Dry,33.7,39.2,23.3,14.5,Healthy
15-04-2021 16:00,Dry,33.7,38.5,20.7,12.1,Healthy
15-04-2021 16:30,Dry,33.1,37.5,20.4,11,Healthy
15-04-2021 17:00,Dry,31.9,36.2,20.7,10.2,Healthy
15-04-2021 17:30,Dry,31.3,35.2,20,8.9,Healthy
15-04-2021 18:00,Dry,31.3,34.3,23.1,10.3,Healthy
15-04-2021 18:30,Dry,30.7,33.1,24.5,10.1,Healthy
15-04-2021 19:00,Dry,30.7,31.8,25.3,9.5,Healthy
15-04-2021 19:30,Dry,30.2,30.7,26.6,9.3,Healthy
15-04-2021 20:00,Dry,29.7,29.7,28.3,9.4,Healthy
15-04-2021 20:30,Dry,29.3,28.9,29.2,9.2,Healthy
15-04-2021 21:00,Dry,28.8,28.4,30.3,9.3,Healthy
15-04-2021 21:30,Dry,28.4,28.1,30.8,9.3,Healthy
15-04-2021 22:00,Dry,28.4,27.8,31.2,9.2,Healthy
15-04-2021 22:30,Dry,28,27.4,32.6,9.5,Healthy
15-04-2021 23:00,Dry,28.4,26.9,34.4,9.9,Healthy
15-04-2021 23:30,Dry,28,26.4,35.8,10,Healthy
16-04-2021 00:00,Dry,27.5,26.1,38.3,10.8,Healthy
16-04-2021 00:30,Dry,27.5,25.8,39,10.8,Healthy
16-04-2021 01:00,Dry,27.1,25.8,38.1,10.4,Healthy
16-04-2021 01:30,Dry,27.1,25.9,38.8,10.8,Healthy
16-04-2021 02:00,Dry,26.6,25.6,39.8,10.9,Healthy
16-04-2021 02:30,Dry,26.6,25.3,41,11.1,Healthy
16-04-2021 03:00,Dry,26.2,25,42,11.2,Healthy
16-04-2021 03:30,Dry,26.6,24.8,43.3,11.5,Healthy
16-04-2021 04:00,Dry,26.2,24.5,45.9,12.1,Healthy
16-04-2021 04:30,Dry,25.8,24.2,47.1,12.2,Healthy
16-04-2021 05:00,Dry,26.2,23.8,47.9,12.1,Healthy
16-04-2021 05:30,Dry,25.3,23.6,48.9,12.2,Healthy
16-04-2021 06:00,Dry,25.3,23.4,50,12.4,Healthy
16-04-2021 06:30,Dry,25.3,23.4,51,12.7,Healthy
16-04-2021 07:00,Dry,24.4,23.8,49.3,12.5,Healthy
16-04-2021 07:30,Dry,24.9,25,45.3,12.3,Healthy
16-04-2021 08:00,Dry,24.4,26.9,42.3,13,Healthy
16-04-2021 08:30,Dry,24.4,29.1,36.8,12.8,Healthy
16-04-2021 09:00,Dry,24.4,31.9,31.1,12.7,Healthy
16-04-2021 09:30,Dry,24.4,34.3,28.3,13.3,Healthy
16-04-2021 10:00,Dry,24.9,36.3,25.5,13.4,Healthy
16-04-2021 10:30,Dry,24.4,38.3,22.9,13.5,Healthy
16-04-2021 11:00,Dry,24,39.4,22.1,13.8,Healthy
16-04-2021 11:30,Dry,23.6,40.2,20.5,13.3,Healthy
16-04-2021 12:00,Dry,23.6,40.4,21.6,14.3,Healthy
16-04-2021 12:30,Dry,23.1,40,21.5,13.9,Healthy
16-04-2021 13:00,Dry,23.1,39.8,21.6,13.8,Healthy
16-04-2021 13:30,Dry,22.7,40.3,22.1,14.6,Healthy
16-04-2021 14:00,Dry,21.8,39.9,19.9,12.6,Healthy
16-04-2021 14:30,Dry,21.8,39.7,23,14.7,Healthy
16-04-2021 15:00,Dry,20.9,39.7,22.4,14.3,Healthy
16-04-2021 15:30,Dry,21.4,38.3,17.1,9,Healthy
16-04-2021 16:00,Dry,43.1,35.1,22.9,10.8,Healthy
16-04-2021 16:30,Dry,42.5,33.3,24,10,Healthy
16-04-2021 17:00,Dry,42.5,31.9,28.1,11.2,Healthy
16-04-2021 17:30,Dry,38.4,31.1,30.5,11.7,Healthy
16-04-2021 18:00,Moist,37.8,29.4,46.4,16.7,Healthy
16-04-2021 18:30,Moist,37.8,26,56.6,16.7,Healthy
16-04-2021 19:00,Moist,37.8,24.9,65.3,17.9,Healthy
16-04-2021 19:30,Moist,37.2,24.4,66.7,17.8,Healthy
16-04-2021 20:00,Moist,37.2,24.2,68.5,18,Healthy
16-04-2021 20:30,Moist,37.2,24,68.8,17.9,Healthy
16-04-2021 21:00,Wet,37.8,23.7,74.6,18.9,Healthy
16-04-2021 21:30,Wet,37.2,23.2,75.4,18.6,Healthy
16-04-2021 22:00,Wet,36.6,23,76.7,18.7,Healthy
16-04-2021 22:30,Wet,36.6,22.8,77.7,18.7,Healthy
16-04-2021 23:00,Wet,36.6,23,75.8,18.5,Healthy
16-04-2021 23:30,Wet,36.6,23.1,75.9,18.6,Healthy
17-04-2021 00:00,Wet,36.6,23.1,75.6,18.6,Healthy
17-04-2021 00:30,Wet,36.6,22.9,76.1,18.5,Healthy
17-04-2021 01:00,Moist,36.6,22.9,73.1,17.8,Healthy
17-04-2021 01:30,Moist,36.1,23.2,66.8,16.7,Healthy
17-04-2021 02:00,Moist,36.6,23.4,65.1,16.5,Healthy
17-04-2021 02:30,Moist,36.1,23.3,65.7,16.5,Healthy
17-04-2021 03:00,Moist,36.1,23.2,66,16.5,Healthy
17-04-2021 03:30,Moist,35.5,23,65.5,16.2,Healthy
17-04-2021 04:00,Moist,35.5,22.9,65.6,16.1,Healthy
17-04-2021 04:30,Moist,35.5,22.7,68.5,16.6,Healthy
17-04-2021 05:00,Moist,34.9,22.3,71.4,16.9,Healthy
17-04-2021 05:30,Wet,34.9,21.9,74.1,17.1,Healthy
17-04-2021 06:00,Wet,34.9,21.6,76.7,17.3,Healthy
17-04-2021 06:30,Wet,34.9,21.4,78.2,17.4,Healthy
17-04-2021 07:00,Moist,34.9,22.1,76.7,17.8,Healthy
17-04-2021 07:30,Moist,34.9,23.7,70.7,18.1,Healthy
17-04-2021 08:00,Moist,34.9,25,65,18,Healthy
17-04-2021 08:30,Moist,34.9,26.6,59.2,18,Healthy
17-04-2021 09:00,Dry,33.7,28.6,53,18.1,Healthy
17-04-2021 09:30,Dry,34.3,31.4,45.3,18.1,Healthy
17-04-2021 10:00,Dry,33.7,34.3,40.2,18.8,Healthy
17-04-2021 10:30,Dry,33.7,36.1,38.2,19.6,Healthy
17-04-2021 11:00,Dry,34.3,36.4,33.4,17.7,Healthy
17-04-2021 11:30,Dry,34.3,36.6,34.3,18.3,Healthy
17-04-2021 12:00,Dry,33.7,37.5,34.9,19.4,Healthy
17-04-2021 12:30,Dry,33.1,38.1,35.3,20.1,Healthy
17-04-2021 13:00,Dry,32.5,38.3,35.6,20.4,Healthy
17-04-2021 13:30,Dry,31.9,38.5,35.7,20.6,Healthy
17-04-2021 14:00,Dry,31.3,39,35.6,21,Healthy
17-04-2021 14:30,Dry,30.2,39,34.3,20.4,Healthy
17-04-2021 15:00,Dry,30.2,38.6,33.8,19.8,Healthy
17-04-2021 15:30,Dry,29.7,37.8,32.2,18.4,Healthy
17-04-2021 16:00,Dry,29.3,36.9,30.2,16.6,Healthy
17-04-2021 16:30,Dry,29.3,35.8,30.3,15.7,Healthy
17-04-2021 17:00,Dry,28.4,34.7,29.8,14.5,Healthy
17-04-2021 17:30,Dry,28,33.5,29.3,13.2,Healthy
17-04-2021 18:00,Dry,28,32.2,30.2,12.5,Healthy
